comment,rating,url_website,company_name,company_website,company_logo
Fast shipping really cute toy!!  Boomer loves it!!,5,https://www.trustpilot.com/review/barkfifthave.com,Bark Fifth Avenue,http://barkfifthave.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/55ba52a20000ff0005819b51/198x149.png
"I have been shopping with Bark fifth Avenue since its inception.  I love Ashley, she is friendly, professional, and has earned a special place in my heart.  I have indulged my dogs with so many goodies from her site, and I don't live in Atlanta. First N.J., now Calabasas California.",5,https://www.trustpilot.com/review/barkfifthave.com,Bark Fifth Avenue,http://barkfifthave.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/55ba52a20000ff0005819b51/198x149.png
I just love all their clothing it's good quality and we were very pleased working with the owner,5,https://www.trustpilot.com/review/barkfifthave.com,Bark Fifth Avenue,http://barkfifthave.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/55ba52a20000ff0005819b51/198x149.png
"I paid for two day shipping and received my items including the wrong items a week later. Never received my refund on the two day shipping that I was told I would. I needed the items for a birthday gift and it is unfortunate that I didn’t get the items in time and esp the wrong item. I did receive s nice email. Also I’m not one to complain. However, I felt the need to speak up given I have a business and I would never treat my customers that way.",2,https://www.trustpilot.com/review/barkfifthave.com,Bark Fifth Avenue,http://barkfifthave.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/55ba52a20000ff0005819b51/198x149.png
Very good quality & very satisfied with service.,5,https://www.trustpilot.com/review/barkfifthave.com,Bark Fifth Avenue,http://barkfifthave.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/55ba52a20000ff0005819b51/198x149.png
fantastic service,5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
Nice dog toys and fast delivery,5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
"Great value,efficient service- highly recommended :)",5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
Best pet shop i ever see,5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
"Items supplied in good time in excellent condition, will definitely use again.",5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
"Great, friendly service - recommended",5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
Very quick delivery and competitively priced. Thanks.,5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
"My Westie has had this ball for over a week now and it still squeaks and has not punctured yet and he would normally remove the outer cover of a tennis ball and destroy the inner in about five minutes, so I would recommend it to anyone who has a similar type of dog.",5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
Very impressed with the quick dispatch of 2 Pet stages chicken bones for our dog. Well packaged and a competitive price too. We also have had difficulty finding them in our local pet shops so turned to EBay. Highly recommended.,5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
Excellent service - item as described and delivered promptly,5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
Fantastic Service and Quality,5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
"Fast delivery,good service great product.",5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
"Love this :D the best thing for my pet, my cat loves this",5,https://www.trustpilot.com/review/petshop2go.co.uk,Pet Shop 2Go,https://www.petshop2go.co.uk?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5d14f6c0084e0f0001d6fb9e/198x149.png
"I cannot say enough good things about the service I received for my pups while I was on vacation! Rachel did a phenomenal job for my fur babies, making them feel loved in my absence.  She went above and beyond to ensure that my rescue (formerly abused) pup felt safe and secure while I was away. This is one amazing team and I would highly recommend Walkio to everyone!",5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
We were passing through town and needed a place for our two dogs for the day so we could take in the sights. The whole process was great.,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
"Had a little trouble at first making connection with my guy but found out it was a system issue...and had nothing to do with the guy who was to take care of my 2 dogs. Once we made contact, it was smooth sailing! Because of a blizzard in the city I was visiting, I was unable to come home on schedule. I contacted Garrett and he was able to continue checking on my dogs for 2 more days. It was so nice to know they were taken care of when I was miles away and no way to get home! I would recommend this company without hesitation. I have used them repeatedly and never once have they let me down. I am moving out of state soon and hope I can find another service as good as this one in my new city.",5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
Great convenient service! Easy communication. My walkers have all provided feedback daily and even sent me pictures of my dog out on her walk.,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
Very reliable and good with communication.,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
"I have used Walkio ever since it was Blue Chip Pet Care and my cats are always happy when we come back from a trip.  I know they take good care of them and show up when they say they will, even on a holiday.",5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
"The sitters and team at Walkio were very kind and helpful, but I found the website a little lacking in it's ease of use. Kinks that will get better with time I'm sure!",4,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
"I randomly googled pet walkers and was connected with Walkio. It was seamless and I was sure it was too good to be true. However, I was wrong!! What a great experience.",5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
I travel often for work and love how quickly and easily I can get a walker I trust. Fair price and a sleepy pup every time!,4,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
really nice staff and easy to use dashboard!,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
"It is so easy and convenient to use Walkio to schedule a walk for my dog any time, any day. I have used their services when I'm busy and when I'm out of town. I love the text message updates of when my dog is out for her walk, and I can really tell when I get home that she has had a good time. I have already recommended them to several people.",5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
I was pressed to find a dog walker on short notice and this website presented a painless and quick result.,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
They arrive as planned & r helpful & the puppies like them especially when they get their treats.,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
My dog walker was reliable and trustworthy!  My dog seemed to love her!,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
Ive been using this company for over a year now and I cant say enough great things about them. Would recommend this company to everyone!,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
The text and photo updates are a nice touch. I know my guy is taken care of when I am unable to be there.,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
Personal attention and reliability!!!! I would trust my two  small dogs to them any day,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
"The dog walkers have been great. It's super easy to schedule a walk and super convenient. The only thing I don't like, and the only reason I gave 4 stars instead of 5, is there seems to be no way to contact anyone in charge. I've tried calling and emailing to ask questions but have not received any responses. Luckily the basic service works so well but I know there's more, if only I could get someone to respond.",4,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
"I've been using Walkio during vacations and for extra walks for our golden retriever.  It's really easy to book a sitter - I can even do it the same day, and I love getting texts when they've visited.  The sitters often send pics of my pup, he always looks so happy.  In addition, they've been making a lot of improvements to the website, so the interface is getting better and better.",5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
The only thing I would request is booking similar to the way you book a hotel (start date and end date). Not having to input each visit would save a lot of time booking. Otherwise great experience. Thanks,5,https://www.trustpilot.com/review/getwalkio.com,Walkio,https://getwalkio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5542613d0000ff00057f1d9e/198x149.png
"The two places I normally order was out of the special bird food I buy for my parrotlet. Not only did Petguys have it, they were cheaper, the shipping was cheaper, and I had the package very fast. I want to say maybe 3 days from the date i ordered? Very pleased with this transaction. It was the first time I have used them but it certainly won’t be the last. Thank you Carolyn. S",5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
"I wish I would have found PetGuys sooner! I could have saved so much money! The same food products for my Indian Ringneck parakeet (she goes through food and treats like no one's business) for more than 50% less than our local PetCo. Easy ordering and fast shipping at a good price. I was impressed with how well the food was packaged. Usually, things are just thrown in a box and shipped out. Everything was orderly and perfect! Thanks PetGuys!",5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
"I totally recommend petguys.com. I have ordered many uvb strip bulbs as well as ceramic heat lights. Many other reptile items for my iguana as well.  Never any issues and the one time I had a bulb start flickering 3 months later, I emailed and they didnt hesitate and sent a new one for replacement. Best experience for buying my iguanas supplies. Fast, efficient and dependable!! 💯💯💯💯",5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
"I have ordered Inaba brand cat treats from this site several times, and they are a solid, honest business. The shipping is very fast — usually via USPS Priority Mail to my house. The product dates are all good. And some of their prices are the lowest I have seen on the web. I wish they would offer more in terms of cat food. Anyway, I will definitely continue to use this site for treats!",5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
"I ordered Volkman Super Parrot seed at an amazingly low price, chose economy shipping and my order arrived in 3 days! Good food, low prices and fast shipping! I'm definitely shopping here again!",5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
Great service.  Recieved my order in 2 days!  Great products that my dog loves!  Would definately recommend!,5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
"great service, fast shipping.  I don't buy very many items from petguys, but the ones I do are priced better than any other option, shipping is fast and free, and customer service is very responsive",5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
We needed our nest box asap and they got it here a day early! Max and Sadie thank you so much.,5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
I ordered two cat scratcher/loungers for my three cats.  One arrived damaged through no fault of PetGuys.  I called PetGuys and was pleasantly surprised when a gentleman answered on the first ring.  (No computerized menu or recording  : )  I explained my dilemma - he offered me options - and the entire issue was resolved in less than 3 minutes. If I could give PetGuys 10 stars I would ... they definitely put the customer and their pets first ~,5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
"We can't find our brand of fish filters or bio sponges so I searched the net. Petguys is far beyond the cheapest place to find the supplies we need and I hope to continue ordering from them in the future! Not to mention, shipping was super fast!",5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
"I have a hard time finding the treats my dog likes and won't make him sick. Thank you Petguys..... My orders came in a reasonable time, and their prices are worth the shipping. I am disabled so it's hard to shop. I do it all online (except groceries). I just would like to recommend them to anyone who is like myself and needs to save money. I have a cat and a dog and they are not cheap, but with companies like these, I may just make it. Thank you! June",5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
"I have a Dalmatian that loves catching the frisbee and skinning the green stuff off of tennis balls.  I started shopping at PetGuys after paying too much for high end products (Kong, Zuke's and Chuckit! etc) at the local pet stores.  PetGuys has excellent service and most importantly the products I want to buy at great prices.",5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
Amazing website. They offer fantastic supplements and food for pets. Always prompt delivery without any problems.,5,https://www.trustpilot.com/review/www.petguys.com,PetGuys,http://www.petguys.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/47783f560000640005020e6f/198x149.png
Reliable shipment and best of all NO dented cans!!,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Great prices.,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Pawsitively purrrrfect transaction. Four paws up!,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Order was correct and shipped promptly. Packaging was strong and intact. Site was easy to order from. Great experience.,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Fast delivery,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
I’ve only received ⅓ of my order and I haven’t been contacted about where the rest of it is and if they still intend to ship it.,1,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Had what I needed quickly,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Well done! Will use again.,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Order was filled accurately and was received timely.,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
I always get my order quickly and correctly.  Love Yowpets!,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
It took almost a week to receive my order.  That is a long time to wait for an online order.,2,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Great product and service!,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Great Customer Service. Very reliable.,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Lowest prices for the good quality food and treats that my dog requires.  Shipping is quick and ordering was easy!,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
"no problems, quick service",5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Fast shipping and an excellent price. Loved that I could use a coupon on a brand that other sites don't let me.,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Easy experience... Great prices and fast delivery,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Fast shipping! Will definitely use Yowpets again in the future!,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
"I am a REALLY careful shopper. I keep a list of the best prices as well as the best service. Best price, no shipping, arrived lightning fast! My new supplier.",5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Easy to shop; had everything I was looking for; and shipped on schedule.,5,https://www.trustpilot.com/review/yowpets.com,Yowpets,https://www.yowpets.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5caa251cef39de00014536c6/0x0.png
Great prices and the product arrived before its scheduled delivery. I will shop here again.,5,https://www.trustpilot.com/review/aquaticwarehouse.com,Aquatic Warehouse,http://aquaticwarehouse.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/596d18db0000ff0005a6de9a/198x149.png
Ultra Balance Premium Growth Formula Medium Pellet 20 oz is the one i bought. The food smells good however it is too expensive. I bought 6 sachets to be eligible for a free delivery. My only concern is the cost.,3,https://www.trustpilot.com/review/aquaticwarehouse.com,Aquatic Warehouse,http://aquaticwarehouse.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/596d18db0000ff0005a6de9a/198x149.png
Great pricing,5,https://www.trustpilot.com/review/aquaticwarehouse.com,Aquatic Warehouse,http://aquaticwarehouse.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/596d18db0000ff0005a6de9a/198x149.png
"Pump was new defective, they shipped out a replacement right away",4,https://www.trustpilot.com/review/aquaticwarehouse.com,Aquatic Warehouse,http://aquaticwarehouse.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/596d18db0000ff0005a6de9a/198x149.png
Bought 1/10 hp max chiller. First hot week hooked chiller up and followed all instructions.Turned on chiller and actually warmed up water. Tried getting  support through email because fish were getting very warm and no response after several tries.Was desperate so took chiller apart to see what problem was.One of tubes were cracked and leaked out refrigerate. Lot of money wasted and a very bad experience.,1,https://www.trustpilot.com/review/aquaticwarehouse.com,Aquatic Warehouse,http://aquaticwarehouse.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/596d18db0000ff0005a6de9a/198x149.png
Never had a problem shopping online from them.,5,https://www.trustpilot.com/review/aquaticwarehouse.com,Aquatic Warehouse,http://aquaticwarehouse.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/596d18db0000ff0005a6de9a/198x149.png
Received product promptly and as advertised.,5,https://www.trustpilot.com/review/aquaticwarehouse.com,Aquatic Warehouse,http://aquaticwarehouse.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/596d18db0000ff0005a6de9a/198x149.png
